,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,gamma,RE,n_packets
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.256808988342178,0.04834416729704776,50708.0
1,0.11082304569960302,0.11335877782030401,0.11471065724880469,0.11201503423844757,0.11160882979033097,0.11835145277329077,0.13240739873449672,0.10754601199321864,0.8570933133596716,0.8473768546648417,0.873841297546186,0.8671892493884392,0.8595763162628762,0.849124909415297,0.832726578940757,0.8413574128707463,10.0,0.028501184956253263,163545.0
2,0.11856970026421138,0.12335030827417562,0.1212515980747617,0.11867568073242662,0.11834277206927236,0.12491707083751559,0.14906567240938465,0.11543564220019911,0.7946572160973021,0.7865881807962036,0.8057378062286435,0.8112958177524678,0.8059473113815777,0.7971179956378531,0.7942287433251872,0.7370993795549013,10.0,0.00837275920756613,2493464.0
