,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,gamma,RE,n_packets
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0882090643684394,0.04460094743625592,49659.0
1,0.11104289639586196,0.10997049419545261,0.10724251560780441,0.1084945181017446,0.12053886968634397,0.10782365180509246,0.10800795142582711,0.10844009148376625,0.8966244077165483,0.9003235812428395,0.8786044135250632,0.8831986080497691,0.8496052673731399,0.8861767990104108,0.9076553068821506,0.874249944200513,8.385644557859322,0.03726189904834462,179203.0
2,0.1165879130251847,0.11769195816289327,0.11384394328608695,0.11458143509111883,0.12856643383427976,0.10977515345591116,0.11124485690369067,0.11156162023288053,0.853011929961293,0.8442123416653781,0.8378524908317222,0.8418604686612206,0.8143295121331076,0.8589349644080462,0.8601681388368838,0.8173272429530934,10.0,0.03414791895807886,308621.0
3,0.12013320552167847,0.12299493617450734,0.1185824128310342,0.11925554269252989,0.13883161279301168,0.11190275284393479,0.11335760967730654,0.11512361073964827,0.8174750583934101,0.8162240429510531,0.8052595237019304,0.8203373739621184,0.7875892568827532,0.8354045661498612,0.8251781553114219,0.7772689289974576,10.0,0.009304862828514891,4047463.0
