index,type1_lam,type1_lam_new,type_1_mu,type_1_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type2_lam,type2_lam_new,type_2_mu,type_2_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type3_lam,type3_lam_new,type_3_mu,type_3_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type4_lam,type4_lam_new,type_4_mu,type_4_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type5_lam,type5_lam_new,type_5_mu,type_5_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type6_lam,type6_lam_new,type_6_mu,type_6_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type7_lam,type7_lam_new,type_7_mu,type_7_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var,type8_lam,type8_lam_new,type_8_mu,type_8_mu_new,number of cycles,time,num of packets,Cycle_len,CI,halfCI,RE,time,num response,CI,halfCI,RE,response time,CI,halfCI,RE,gamma,num sample mean,CI,halfCI,RE,time,prob,CI,halfCI,RE,ratio_flow1,likelihood_1,variance_1,conditional_ratio1,ratio_flow2,likelihood_2,variance_2,conditional_ratio2,ratio_flow3,likelihood_3,variance_3,conditional_ratio3,ratio_flow4,likelihood_4,variance_4,conditional_ratio4,ratio_flow5,likelihood_5,variance_5,conditional_ratio5,ratio_flow6,likelihood_6,variance_6,conditional_ratio6,ratio_flow7,likelihood_7,variance_7,conditional_ratio7,ratio_flow8,likelihood_8,variance_8,conditional_ratio8,total_ratio,total_var
0,0.1,0.117206088,1,0.810173938,100000,360.7574019,9310087,0.61340151,"[0.602,0.6248]",0.01135564,0.00944519,360.8364081,0.965641693,"[0.955,0.9763]",0.010667082,0.005636033,1.574240815,"[1.547,1.602]",0.02751897,0.00891877,10,0.000352717,"[0.0003063,0.0003992]",4.65E-05,0.067206553,360.9156916,0.000575018,"[0.0004986,0.0006515]",7.65E-05,0.067846692,0.00378,0.02430428,0.005407526,0.65060241,0.0005,0.011840121,0.001049676,0.08605852,0.0007,0.004982415,0.000300172,0.120481928,0.00019,0.007293331,0.000525312,0.032702238,0.00018,0.025269476,0.003555814,0.030981067,0.00021,0.002201651,2.12E-05,0.036144578,0.0001,0.002006902,1.48E-05,0.017211704,0.00015,0.013514758,0.002016921,0.025817556,0.00581,5.62E-05,0.1,0.123581883,1,0.761260644,100000,366.0988746,9310087,0.610819237,"[0.5994,0.6223]",0.011440925,0.009556357,366.1678815,9.862230856,"[-3.385,23.11]",13.24750409,0.685334866,16.14590744,"[-5.542,37.83]",21.68779399,0.685325433,10,0.002252979,"[0.002073,0.002433]",0.000180269,0.040823317,366.2291372,0.003688455,"[0.003386,0.003991]",0.00030261,0.041858417,0.04696,0.024735271,0.005050849,0.874325079,0.00634,0.034137708,0.009977797,0.118041333,0.0002,0.041829368,0.011977744,0.003723701,2.00E-05,8.39E-09,7.02E-17,0.00037237,4.00E-05,0.000133441,5.33E-08,0.00074474,7.00E-05,0.205478904,0.246838639,0.001303295,4.00E-05,0.949436923,2.691679443,0.00074474,4.00E-05,0.008311255,8.37E-05,0.00074474,0.05371,0.000845923,0.1,0.138579572,1,0.752583547,100000,372.1202886,9310087,0.615853426,"[0.6058,0.6259]",0.010082401,0.00835277,372.1983891,1.98742914,"[1.948,2.027]",0.039223465,0.010069276,3.227113884,"[3.153,3.301]",0.074279785,0.011743574,10,0.008248534,"[0.007934,0.008563]",0.0003147,0.019465433,372.2829173,0.013393664,"[0.01284,0.01395]",0.000552326,0.021039724,0.03063,0.054729601,0.009804776,0.231484281,0.09565,0.052770221,0.016574776,0.722868803,0.00602,0.067368981,0.017532066,0.045495768,1.00E-05,0.00199931,0,7.56E-05,0,nan,nan,0,0,nan,nan,0,1.00E-05,0.084126812,0,7.56E-05,0,nan,nan,0,0.13232,0.002577992,0.1,0.116510014,1,0.848821856,100000,377.5824277,9310087,0.610997933,"[0.5992,0.6228]",0.011840099,0.009886886,377.6616182,2.155507532,"[2.123,2.188]",0.032156082,0.007611277,3.527847502,"[3.456,3.6]",0.071852969,0.010391514,10,0.022179712,"[0.02158,0.02278]",0.000598914,0.013776939,377.738956,0.036300797,"[0.03514,0.03746]",0.001162793,0.016342933,0.01708,0.149191899,0.040037304,0.112361029,0.02629,0.162648664,0.049611398,0.172949148,0.10705,0.12862127,0.039748206,0.704229985,0.00159,0.327416504,0.11181889,0.010459838,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.15201,0.009337213,0.1,0.112641024,1,0.855577227,100000,382.7832255,9310087,0.611465931,"[0.5997,0.6232]",0.011769669,0.009820553,382.8462117,2.585656488,"[2.55,2.622]",0.036085249,0.007120374,4.228619059,"[4.147,4.31]",0.081564397,0.009841153,10,0.048979292,"[0.04782,0.05014]",0.001158895,0.012071892,382.9142115,0.080101425,"[0.07782,0.08238]",0.002281777,0.014533724,0.01175,0.330721744,0.123668677,0.070932689,0.01581,0.308638784,0.121030158,0.095442197,0.02892,0.305203526,0.197962202,0.174584968,0.10835,0.270735161,0.122146055,0.654089949,0.00082,0.764332057,0.530468132,0.004950196,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.16565,0.034960343,0.1,0.115519055,1,0.848319973,100000,388.0250647,9310087,0.609328976,"[0.5976,0.621]",0.011680533,0.009780358,388.1050673,3.378231678,"[3.33,3.427]",0.048638897,0.007345785,5.544183541,"[5.437,5.652]",0.107318608,0.009876006,10,0.091739175,"[0.08986,0.09362]",0.00187918,0.010450994,388.1730616,0.150557709,"[0.1468,0.1543]",0.003750454,0.012709392,0.01011,0.537009891,0.290361762,0.056316845,0.01181,0.557896337,0.36126117,0.065786542,0.01785,0.523488198,0.34405649,0.099431818,0.02524,0.548768223,0.288484212,0.140597148,0.11392,0.472422799,0.282985725,0.634581105,0.00059,1.377493404,1.172279823,0.003286542,0,nan,nan,0,0,nan,nan,0,0.17952,0.091923139,0.1,0.111541102,1,0.863606316,100000,393.4011455,9310087,0.614328153,"[0.6022,0.6265]",0.012128296,0.010072639,393.4750059,5.06973151,"[4.984,5.156]",0.085820955,0.008636789,8.252481156,"[8.083,8.422]",0.169858926,0.010501414,10,0.155962017,"[0.1527,0.1593]",0.003297283,0.010786518,393.5430541,0.253874116,"[0.2478,0.2599]",0.006033871,0.012126111,0.00909,0.875763539,1.011179001,0.047220779,0.00996,0.804267689,0.822254366,0.05174026,0.01238,0.774720067,0.7949098,0.064311688,0.01462,0.856272285,1.020665198,0.075948052,0.02246,0.937895575,1.06315804,0.116675325,0.12379,0.75790839,0.927595421,0.643064935,0.0002,2.638327148,3.141529085,0.001038961,0,nan,nan,0,0.1925,0.283008971,0.1,0.1143195,1,0.794194596,100000,398.6782095,9310087,0.608518525,"[0.5967,0.6204]",0.011864644,0.009947749,398.7635314,9.050208826,"[8.818,9.282]",0.232150033,0.013087421,14.87252803,"[14.52,15.23]",0.356276297,0.012222106,10,0.235737875,"[0.2299,0.2416]",0.005885002,0.012736825,398.8378928,0.387396382,"[0.3792,0.3956]",0.008171241,0.010761589,0.00757,1.218314073,3.846663827,0.037051539,0.00836,1.230402947,3.60386375,0.040918213,0.01015,1.065405332,2.652146474,0.049679409,0.01134,1.203160193,3.401101049,0.055503891,0.01367,1.281205075,4.008010272,0.06690813,0.02171,1.275980021,3.271500295,0.106260095,0.13127,1.091144867,3.325449592,0.642504038,0.00024,2.077521316,1.81456782,0.001174686,0.20431,0.901531897
1,0.1,0.117206088,1,0.810173938,100000,353.9784703,9333248,0.618831593,"[0.6069,0.6308]",0.011949162,0.009851648,760.6613839,0.969699795,"[0.9589,0.9805]",0.010773673,0.005668529,1.566984954,"[1.538,1.596]",0.028527397,0.009288407,10,0.000331708,"[0.0002879,0.0003755]",4.38E-05,0.067377128,760.7173767,0.000536023,"[0.0004646,0.0006075]",7.14E-05,0.067998918,0.00352,0.017696872,0.003146927,0.655493482,0.00047,0.011597212,0.000921263,0.087523277,0.00067,0.004592974,0.000163307,0.124767225,0.00021,0.00292444,9.63E-05,0.039106145,0.00014,0.049284029,0.02023719,0.026070764,0.00019,0.023899232,0.007066351,0.03538175,7.00E-05,0.008653296,0.000332369,0.013035382,0.0001,0.015653741,0.00206357,0.018621974,0.00537,5.00E-05,0.1,0.123581883,1,0.761260644,100000,358.6952934,9333248,0.6194812,"[0.6075,0.6314]",0.011943905,0.009836988,765.3791993,3.088883642,"[2.589,3.589]",0.499832539,0.082559472,4.986242751,"[4.176,5.796]",0.810248743,0.082906556,10,0.002440427,"[0.002194,0.002686]",0.000245978,0.051425012,765.4481997,0.003939469,"[0.003536,0.004343]",0.000403357,0.052239056,0.04722,0.024701382,0.00616477,0.879165891,0.00624,0.042615947,0.046206706,0.116179482,0.00012,0.018227469,0.002123316,0.002234221,1.00E-05,1.233129741,0,0.000186185,4.00E-05,0.003142004,2.93E-05,0.00074474,4.00E-05,0.007909249,9.16E-05,0.00074474,1.00E-05,0.009337853,0,0.000186185,3.00E-05,0.036163859,0.001326454,0.000558555,0.05371,0.001575,0.1,0.138579572,1,0.752583547,100000,363.3985548,9333248,0.619149162,"[0.6084,0.6299]",0.010728541,0.008840754,770.076385,1.969442495,"[1.935,2.004]",0.034732355,0.008997769,3.180885344,"[3.111,3.25]",0.069388597,0.011129714,10,0.0084391,"[0.008117,0.008761]",0.000322356,0.019488747,770.1333859,0.013630157,"[0.01306,0.0142]",0.000566735,0.021214022,0.03042,0.055932914,0.009811821,0.227286312,0.09785,0.051821515,0.010383706,0.731096832,0.00556,0.083426298,0.062691526,0.04154214,1.00E-05,7.91E-06,0,7.47E-05,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.13384,0.002704955,0.1,0.116510014,1,0.848821856,100000,368.0132601,9333248,0.613553908,"[0.6016,0.6255]",0.011991143,0.0099713,774.6877265,2.116497463,"[2.085,2.148]",0.03136461,0.007560771,3.449570503,"[3.379,3.52]",0.070110687,0.010369627,10,0.021708204,"[0.02114,0.02228]",0.000571074,0.013421854,774.7477243,0.035381086,"[0.03426,0.0365]",0.001120015,0.016150899,0.01604,0.15954955,0.043735005,0.10546387,0.02762,0.151734999,0.04278058,0.181602998,0.10665,0.12424426,0.031682853,0.701229535,0.00178,0.331012154,0.225113257,0.011703597,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.15209,0.008489318,0.1,0.112641024,1,0.855577227,100000,372.6325865,9333248,0.614973194,"[0.6025,0.6274]",0.012443104,0.010323251,779.3078179,2.595250263,"[2.559,2.631]",0.036218073,0.007120164,4.22010307,"[4.136,4.304]",0.083767675,0.010127385,10,0.048863314,"[0.04773,0.05]",0.001132551,0.011825481,779.3668475,0.079456007,"[0.0772,0.08171]",0.002255052,0.014480175,0.01263,0.307247081,0.109632787,0.07551118,0.01621,0.339580983,0.227530627,0.096914983,0.02911,0.301492859,0.130849349,0.174040416,0.10847,0.264444327,0.110749565,0.6485113,0.00084,0.633375503,0.333688528,0.005022121,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.16726,0.033389003,0.1,0.115519055,1,0.848319973,100000,377.2596381,9333248,0.613510262,"[0.6012,0.6259]",0.012351978,0.010272085,783.9368083,3.36679765,"[3.318,3.415]",0.048685118,0.007377737,5.487760941,"[5.378,5.598]",0.110016463,0.01022837,10,0.09146645,"[0.08961,0.09332]",0.00185739,0.010360605,784.0001457,0.149087074,"[0.1453,0.1529]",0.003764629,0.012883269,0.01054,0.527883422,0.287878342,0.058419244,0.01182,0.56304384,0.354983044,0.065513801,0.01709,0.513057532,0.285218262,0.094723423,0.02453,0.548952278,0.299965175,0.135960537,0.11601,0.469236841,0.278343777,0.642999667,0.00043,1.132300854,0.715861475,0.002383328,0,nan,nan,0,0,nan,nan,0,0.18042,0.08980362,0.1,0.111541102,1,0.863606316,100000,381.9109385,9333248,0.611536135,"[0.5989,0.6242]",0.012636509,0.010542628,788.5859017,5.023642917,"[4.937,5.11]",0.086369152,0.008771701,8.214793249,"[8.04,8.389]",0.174687267,0.01084947,10,0.154414286,"[0.1511,0.1577]",0.003294186,0.010884402,788.6489339,0.252502308,"[0.2464,0.2586]",0.006134093,0.012394498,0.00892,0.822250202,0.838972355,0.046465594,0.0093,0.820977399,0.969889002,0.04844507,0.01245,0.779674276,0.851122296,0.064853883,0.014,0.86972325,1.26379663,0.072928062,0.02185,0.957844123,1.185722368,0.113819868,0.12519,0.744808056,0.8883735,0.652133146,0.00026,2.293829848,2.441033435,0.001354378,0,nan,nan,0,0.19197,0.28247768,0.1,0.1143195,1,0.794194596,100000,386.510277,9333248,0.619148282,"[0.6066,0.6317]",0.012538996,0.010332657,793.1851821,8.893676112,"[8.666,9.122]",0.228157528,0.013088727,14.36437178,"[14.03,14.7]",0.335526498,0.011917471,10,0.235090485,"[0.229,0.2412]",0.006134269,0.013312871,793.2481856,0.379699809,"[0.3714,0.388]",0.008330252,0.011193391,0.00766,1.078718352,2.479881939,0.03740417,0.00877,1.305754682,4.642104601,0.042824357,0.0104,1.087897699,2.252756739,0.05078373,0.01104,1.281846788,5.12337534,0.053908882,0.01354,1.277502809,4.365645134,0.06611651,0.02148,1.318750367,4.759230226,0.104887934,0.13171,1.071681696,3.528513606,0.643146638,0.00019,2.458927369,2.432291997,0.00092778,0.20479,0.97952055
2,0.1,0.117206088,1,0.810173938,100000,358.8646302,9508267,0.625061391,"[0.6126,0.6375]",0.012487393,0.010192789,1159.016507,0.970651665,"[0.9599,0.9814]",0.010758659,0.005655079,1.55289013,"[1.524,1.582]",0.029276414,0.009618804,10,0.000350882,"[0.0003059,0.0003959]",4.50E-05,0.065478392,1159.08295,0.000561356,"[0.0004885,0.0006343]",7.29E-05,0.066258927,0.00351,0.021651164,0.003908652,0.663516068,0.00057,0.004563283,0.000146779,0.107750473,0.0005,0.007652586,0.000493162,0.094517958,0.00012,0.010362971,0.000753826,0.02268431,0.00018,0.000293791,1.22E-06,0.034026465,0.00019,0.007677734,0.000355899,0.035916824,0.00013,0.002551835,4.96E-05,0.024574669,9.00E-05,0.036219194,0.001624161,0.017013233,0.00529,5.28E-05,0.1,0.123581883,1,0.761260644,100000,363.5501609,9508267,0.62245075,"[0.6105,0.6344]",0.01191079,0.009762915,1163.684104,3.209910139,"[2.579,3.841]",0.630814817,0.100265827,5.156890146,"[4.141,6.173]",1.015946226,0.100514049,10,0.002343119,"[0.00208,0.002606]",0.000262643,0.057189296,1163.746975,0.003764345,"[0.003337,0.004192]",0.000427829,0.057986186,0.04679,0.02522647,0.007363452,0.877038425,0.00625,0.033604741,0.011806528,0.11715089,0.00017,0.005700901,0.000285151,0.003186504,1.00E-05,0.069758663,0,0.000187441,1.00E-05,0.000587599,0,0.000187441,4.00E-05,0.000503953,7.53E-07,0.000749766,5.00E-05,1.137971138,5.130553411,0.000937207,3.00E-05,2.18E-05,8.86E-10,0.000562324,0.05335,0.001795636,0.1,0.138579572,1,0.752583547,100000,368.2079518,9508267,0.623584707,"[0.6127,0.6345]",0.010922844,0.008936844,1168.345936,1.974935119,"[1.94,2.01]",0.035244795,0.009105129,3.167067919,"[3.097,3.238]",0.070434538,0.011346769,10,0.008488758,"[0.008184,0.008793]",0.000304427,0.018297127,1168.410597,0.013612838,"[0.01308,0.01415]",0.000537646,0.020150762,0.0304,0.053181662,0.010333706,0.226950355,0.09797,0.054056184,0.012876139,0.731392311,0.00555,0.0798462,0.032504721,0.041433371,2.00E-05,0.234475706,0.005774753,0.000149309,0,nan,nan,0,1.00E-05,0.019242608,0,7.47E-05,0,nan,nan,0,0,nan,nan,0,0.13395,0.002412426,0.1,0.116510014,1,0.848821856,100000,372.8870578,9508267,0.628105923,"[0.615,0.6412]",0.01306073,0.010609098,1173.022044,2.155211515,"[2.125,2.185]",0.030051274,0.00711405,3.431286723,"[3.36,3.503]",0.071462989,0.010625958,10,0.022580782,"[0.02192,0.02324]",0.000659939,0.014911072,1173.084036,0.035950596,"[0.0347,0.0372]",0.001251936,0.017767233,0.01797,0.144893455,0.034972194,0.117743415,0.02637,0.157164695,0.051971269,0.172782073,0.10664,0.131824275,0.048024482,0.698728869,0.00164,0.401564044,0.681495146,0.010745643,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.15262,0.011336935,0.1,0.112641024,1,0.855577227,100000,377.548218,9508267,0.619985083,"[0.6071,0.6329]",0.01287616,0.010596173,1177.679363,2.580801968,"[2.545,2.617]",0.035917899,0.007100684,4.16268397,"[4.078,4.248]",0.084950964,0.010412111,10,0.048593747,"[0.04751,0.04968]",0.001083815,0.011379377,1177.736439,0.078378897,"[0.07616,0.0806]",0.002222379,0.014466479,0.01242,0.312784014,0.115140635,0.074509569,0.01525,0.308882929,0.114988843,0.091487192,0.02827,0.290296392,0.09785994,0.169596257,0.10967,0.268590742,0.111440194,0.65792789,0.00108,0.700527905,0.419989824,0.006479093,0,nan,nan,0,0,nan,nan,0,0,nan,nan,0,0.16669,0.030577205,0.1,0.115519055,1,0.848319973,100000,382.1809134,9508267,0.626813583,"[0.6142,0.6394]",0.012629734,0.010280157,1182.319874,3.387829946,"[3.34,3.436]",0.048219214,0.007261769,5.404844496,"[5.297,5.512]",0.10740158,0.010138446,10,0.091536404,"[0.08969,0.09338]",0.001841506,0.010264156,1182.378071,0.146034494,"[0.1424,0.1497]",0.003680708,0.012859373,0.0102,0.530270946,0.303006245,0.056679262,0.01155,0.520237644,0.265473931,0.064180929,0.0175,0.518694973,0.257489935,0.097243832,0.0251,0.554002206,0.298699171,0.139475439,0.11501,0.471254999,0.270608609,0.639086464,0.0006,1.359284888,1.487959955,0.003334074,0,nan,nan,0,0,nan,nan,0,0.17996,0.088274282,0.1,0.111541102,1,0.863606316,100000,386.8009763,9508267,0.627054898,"[0.6137,0.6404]",0.013334742,0.010849831,1186.934949,5.025823611,"[4.941,5.111]",0.085197706,0.008648974,8.014965878,"[7.843,8.187]",0.171723082,0.010931278,10,0.154525468,"[0.1513,0.1578]",0.003253604,0.01074258,1186.99706,0.246430525,"[0.2404,0.2524]",0.005981198,0.012383335,0.00902,0.886217389,1.021806627,0.04670913,0.00983,0.826104495,0.960194569,0.05090363,0.01306,0.769072986,0.864739339,0.067629848,0.0149,0.882366611,0.997212039,0.077158096,0.02271,0.901255215,1.056718818,0.117601367,0.12335,0.746007915,0.874167574,0.638755114,0.00024,1.499010209,0.56003454,0.001242815,0,nan,nan,0,0.19311,0.275560724,0.1,0.1143195,1,0.794194596,100000,391.3897378,9508267,0.623080619,"[0.61,0.6362]",0.013112454,0.010737018,1191.530153,8.885937343,"[8.642,9.13]",0.24441319,0.014033478,14.26129632,"[13.9,14.62]",0.356559977,0.012756088,10,0.233655201,"[0.2275,0.2398]",0.006124537,0.013373396,1191.595153,0.374999949,"[0.367,0.383]",0.008031229,0.010926844,0.00754,1.148129606,2.614339064,0.036701713,0.00871,1.174836282,3.156869785,0.042396807,0.01004,1.199187442,4.508790588,0.048870717,0.01115,1.316488945,5.523672872,0.054273754,0.01335,1.263745499,4.112602507,0.064982477,0.02133,1.241079867,3.197295769,0.103825935,0.13311,1.062548148,3.672076095,0.647926402,0.00021,2.418822116,5.039601849,0.001022196,0.20544,0.976414771
