,lam1,lam2,mu1,mu2,gamma,prob,RE,n_packets,time
0,0.6,0.2,2.0,1.0,0.0,0.9998376727839298,0.018697009185133312,9980.0,4.145466566085815
1,0.7328145651691511,0.214615818036989,1.4790852186776708,0.5688399058144079,1.7557211952597986,0.18304338870114714,0.0384795909411438,15894.0,4.268447160720825
2,0.843354703164066,0.29664764553252215,1.0355527116348884,0.42478599724535177,3.2595963401240473,0.03856988321605222,0.047025395424827955,32614.0,4.4464640617370605
3,0.8781573993541969,0.3913171372147831,1.028691639095724,0.3474116950694176,5.636675675616015,0.0033050531743427165,0.047166701568462054,75724.0,4.449851989746094
4,0.923774878196391,0.4826141442628476,0.9924018862793735,0.23838230177067385,8.362014681206484,0.0002034955423979022,0.06510525516537066,168231.0,5.221529722213745
5,0.9079293200631834,0.553874251964131,1.0008748963795817,0.1834309046747279,12.034445035024762,6.384951047528373e-06,0.08323696207486188,354143.0,6.668864011764526
6,0.9691490802745407,0.589035619373155,1.0485195113114611,0.1288176578870872,12.034445035024762,5.935554283543478e-06,0.0837224354654124,325974.0,6.3511011600494385
7,0.8839992084201518,0.619695557437316,0.9657459864359683,0.12469518302220635,12.034445035024762,5.759491539435897e-06,0.1249651359110131,321129.0,6.483208894729614
