100000,0.83599,0.004720943,0.005647129,19.774,100000,0.000798438,1.15E-05,0.014360092,19.774,0.000955081,0.000926196,0.000983967,0.015430565,FALSE,0,19.65821173,0.013406923,19.58927492,19.72714855,0.001789168,FALSE,,,,,,,,,,,,,,,,
100000,0.83921,0.004831083,0.005756704,19.774,100000,0.000824601,1.30E-05,0.015760706,19.774,0.000982592,0.000950277,0.001014907,0.016779139,TRUE,1,19.72687889,0.002220399,19.65538669,19.79837109,0.001849031,TRUE,0,,,,,,,,,,,,,,,
100000,0.83531,0.004666291,0.005586299,19.774,100000,0.000808565,1.28E-05,0.015804589,19.774,0.000967982,0.000936179,0.000999785,0.016762809,FALSE,0,19.69212822,0.006702989,19.61987166,19.76438478,0.001872098,FALSE,1,,,,,,,,,,,,,,,
100000,0.83618,0.004715658,0.005639525,19.774,100000,0.000854322,3.07E-05,0.035957525,19.774,0.001021697,0.000948811,0.001094583,0.036397085,TRUE,1,19.83092185,0.003240097,19.75978636,19.90205733,0.001830153,TRUE,0,,,,,,,,,,,,,,,
100000,0.83292,0.004646164,0.005578164,19.774,100000,0.000809705,1.18E-05,0.014571118,19.774,0.000972128,0.0009424,0.001001856,0.015602352,TRUE,1,19.69012167,0.007035574,19.6183937,19.76184964,0.001858592,FALSE,1,,,,,,,,,,,,,,,
100000,0.83316,0.004687051,0.005625631,19.774,100000,0.000853726,4.07E-05,0.047660653,19.774,0.001024684,0.000928299,0.00112107,0.047991515,TRUE,1,19.84570405,0.00514147,19.77076227,19.92064582,0.001926644,TRUE,0,,,,,,,,,,,,,,,
100000,0.82419,0.004644202,0.005634868,19.774,100000,0.000831331,1.88E-05,0.022556536,19.774,0.001008664,0.000962699,0.001054628,0.02324971,TRUE,1,19.80344771,0.000867167,19.72949361,19.8774018,0.001905309,TRUE,1,,,,,,,,,,,,,,,
100000,0.83166,0.004751423,0.005713179,19.774,100000,0.00086284,2.29E-05,0.026499234,19.774,0.001037491,0.000982367,0.001092615,0.027108114,TRUE,1,19.87415039,0.0100301,19.8011345,19.94716628,0.001874445,FALSE,1,,,,,,,,,,,,,,,
100000,0.83622,0.004736324,0.005663968,19.774,100000,0.000818204,1.66E-05,0.020327744,19.774,0.000978456,0.000937987,0.001018925,0.021102079,TRUE,1,19.71091467,0.003979759,19.64160024,19.78022909,0.001794158,TRUE,0,,,,,,,,,,,,,,,
100000,0.84235,0.004784597,0.005680058,19.774,100000,0.000829661,1.31E-05,0.015743271,19.774,0.000984936,0.000952626,0.001017245,0.016736595,TRUE,1,19.73241531,0.001729287,19.66171842,19.8031122,0.001827949,TRUE,1,,,,,,,,,,,,,,,
100000,0.83266,0.00475571,0.005711466,19.774,100000,0.000838948,1.85E-05,0.022051589,19.774,0.001007552,0.000962568,0.001052537,0.022779232,TRUE,1,19.79491772,0.000437551,19.72141404,19.86842139,0.00189452,TRUE,1,,,,,,,,,,,,,,,
100000,0.83941,0.004731195,0.005636334,19.774,100000,0.000820515,1.37E-05,0.016669738,19.774,0.00097749,0.000943777,0.001011203,0.01759683,TRUE,1,19.70742736,0.004431917,19.63794366,19.77691106,0.001798858,TRUE,1,,,,,,,,,,,,,,,
100000,0.83978,0.004780387,0.005692427,19.774,100000,0.000831259,2.47E-05,0.029662724,19.774,0.000989853,0.000931254,0.001048452,0.030203989,TRUE,1,19.74419666,0.000888239,19.66961909,19.81877424,0.001927138,TRUE,1,,,,,,,,,,,,,,,
100000,0.83537,0.004725597,0.005656891,19.774,100000,0.000835496,1.99E-05,0.023771739,19.774,0.001000151,0.00095225,0.001048052,0.024435547,TRUE,1,19.77440639,1.65156E-07,19.70156035,19.84725244,0.001879518,TRUE,1,,,,,,,,,,,,,,,
100000,0.82462,0.004649238,0.005638038,19.774,100000,0.000812316,1.15E-05,0.014208538,19.774,0.00098508,0.000955565,0.001014594,0.015286269,TRUE,1,19.733376,0.001650309,19.66181886,19.80493314,0.001850101,TRUE,1,,,,,,,,,,,,,,,
100000,0.84178,0.004782287,0.00568116,19.774,100000,0.000821019,1.16E-05,0.014175989,19.774,0.000975337,0.000946142,0.001004532,0.015272008,TRUE,1,19.73783784,0.001307702,19.66925789,19.80641778,0.001772725,TRUE,1,,,,,,,,,,,,,,,
100000,0.84051,0.004785303,0.005693333,19.774,100000,0.000819712,1.84E-05,0.022412597,19.774,0.000975256,0.000931054,0.001019458,0.023124414,TRUE,1,19.73258768,0.00171498,19.66657661,19.79859874,0.001706776,TRUE,1,,,,,,,,,,,,,,,
100000,0.84164,0.004776737,0.005675511,19.774,100000,0.000840047,1.77E-05,0.021128651,19.774,0.000998107,0.000955308,0.001040906,0.021877645,TRUE,1,19.76779024,3.85611E-05,19.69621702,19.83936346,0.001847296,TRUE,1,,,,,,,,,,,,,,,
100000,0.83262,0.004648144,0.005582551,19.774,100000,0.00084418,2.77E-05,0.032793644,19.774,0.001013883,0.000947778,0.001079989,0.033265417,TRUE,1,19.81389127,0.001591313,19.74469253,19.88309,0.001781855,TRUE,1,,,,,,,,,,,,,,,
100000,0.83514,0.004761598,0.005701556,19.774,100000,0.000811538,1.07E-05,0.013238611,19.774,0.000971739,0.000944286,0.000999192,0.014414179,FALSE,0,19.69822675,0.005741586,19.62537624,19.77107725,0.001886902,FALSE,1,,,,,,,,,,,,,,,
100000,0.83323,0.004725968,0.005671865,19.774,100000,0.000817064,1.36E-05,0.016637698,19.774,0.000980598,0.000946814,0.001014383,0.017577914,TRUE,1,19.72841453,0.002078035,19.65474343,19.80208562,0.001905236,TRUE,0,,,,,,,,,,,,,,,
100000,0.83913,0.004781287,0.00569791,19.774,100000,0.000806745,1.44E-05,0.017831424,19.774,0.000961407,0.000926132,0.000996681,0.018719665,FALSE,0,19.69455261,0.006311888,19.62836072,19.7607445,0.001714757,FALSE,1,,,,,,,,,,,,,,,
100000,0.83081,0.004703089,0.005660848,19.774,100000,0.000850717,2.42E-05,0.028479819,19.774,0.001023961,0.000965685,0.001082237,0.029036964,TRUE,1,19.84825239,0.005513418,19.77573011,19.92077468,0.001864203,FALSE,0,,,,,,,,,,,,,,,
100000,0.82567,0.004650633,0.005632557,19.774,100000,0.000827114,1.50E-05,0.01812116,19.774,0.001001749,0.000964491,0.001039008,0.018976357,TRUE,1,19.77966131,3.20504E-05,19.71003354,19.84928907,0.001796005,TRUE,0,,,,,,,,,,,,,,,
100000,0.8356,0.004708049,0.005634334,19.774,100000,0.000820929,1.21E-05,0.014684872,19.774,0.000982443,0.000952156,0.00101273,0.015728674,TRUE,1,19.72252572,0.002649601,19.64910851,19.79594294,0.001899238,TRUE,1,,,,,,,,,,,,,,,
100000,0.83506,0.004783382,0.00572819,19.774,100000,0.000808637,1.60E-05,0.019735429,19.774,0.000968358,0.000929354,0.001007361,0.020549923,TRUE,1,19.68832781,0.007339724,19.61956718,19.75708844,0.001781866,FALSE,1,,,,,,,,,,,,,,,
100000,0.83158,0.004676147,0.005623207,19.774,100000,0.000816455,1.31E-05,0.01598523,19.774,0.000981812,0.000949203,0.001014421,0.016945443,TRUE,1,19.71967726,0.002950961,19.6510783,19.78827621,0.00177485,TRUE,0,,,,,,,,,,,,,,,
100000,0.83175,0.004677266,0.005623404,19.774,100000,0.000838284,1.45E-05,0.017251503,19.774,0.001007855,0.000972012,0.001043699,0.018144889,TRUE,1,19.79155839,0.000308297,19.71497111,19.86814567,0.001974334,TRUE,1,,,,,,,,,,,,,,,
100000,0.82362,0.004680994,0.005683438,19.774,100000,0.000831596,1.39E-05,0.016698186,19.774,0.001009684,0.000974777,0.001044591,0.017638903,TRUE,1,19.80492092,0.000956104,19.73136085,19.878481,0.001895016,TRUE,1,,,,,,,,,,,,,,,
100000,0.83494,0.004730027,0.00566511,19.774,100000,0.000843179,1.85E-05,0.021914127,19.774,0.001009868,0.000965066,0.001054669,0.022634541,TRUE,1,19.79849962,0.000600232,19.72906984,19.86792941,0.001789194,TRUE,1,,,,,,,,,,,,,,,
100000,0.83633,0.004731197,0.005657093,19.774,100000,0.000810731,1.18E-05,0.01461185,19.774,0.000969391,0.000939621,0.000999162,0.015668722,FALSE,0,19.69759708,0.005837406,19.63181359,19.76338057,0.001703914,FALSE,1,,,,,,,,,,,,,,,
100000,0.8351,0.004807669,0.005756998,19.774,100000,0.000832115,2.07E-05,0.024894306,19.774,0.000996426,0.000946524,0.001046327,0.025551311,TRUE,1,19.76511474,7.89479E-05,19.69247512,19.83775436,0.001875073,TRUE,0,,,,,,,,,,,,,,,
100000,0.83085,0.004662637,0.005611888,19.774,100000,0.000837653,2.10E-05,0.02506187,19.774,0.001008187,0.000957438,0.001058937,0.025682497,TRUE,1,19.78602199,0.000144528,19.71204964,19.85999435,0.001907458,TRUE,1,,,,,,,,,,,,,,,
