,lam1,lam2,mu1,mu2,gamma,prob,RE,n_packets,time
0,0.6,0.2,2.0,1.0,0.0,0.9998376727839298,0.018697009185133312,9980.0,4.14938497543335
1,0.7328145651691511,0.214615818036989,1.4790852186776708,0.5688399058144079,1.7557211952597986,0.18304338870114714,0.0384795909411438,15894.0,4.264798879623413
2,0.843354703164066,0.29664764553252215,1.0355527116348884,0.42478599724535177,3.2595963401240473,0.03856988321605222,0.047025395424827955,32614.0,4.271468162536621
3,0.8781573993541969,0.3913171372147831,1.028691639095724,0.3474116950694176,5.636675675616015,0.0033050531743427165,0.047166701568462054,75724.0,4.548311471939087
4,0.923774878196391,0.4826141442628476,0.9924018862793735,0.23838230177067385,8.362014681206484,0.0002034955423979022,0.06510525516537066,168231.0,5.123507738113403
5,0.9079293200631834,0.553874251964131,1.0008748963795817,0.1834309046747279,8.362014681206484,0.00021954495376971545,0.059601169890360975,175714.0,5.150666236877441
6,0.9392727316438847,0.6133517684987964,1.002281133582283,0.1823984676304802,8.362014681206484,0.00024698354881920676,0.1108217324999978,191037.0,5.150627374649048
