,lam1,lam2,mu1,mu2,gamma,prob,RE,n_packets,time
0,0.6,0.2,2.0,1.0,0.0,0.9870112675191501,0.027454859000371933,10057.0,4.162635326385498
1,0.5340776512835635,0.40291127678603333,1.430294744762995,0.8051269316580434,1.7661489153220065,0.3786822704714346,0.03167336534270187,15855.0,4.259414434432983
2,0.6348675563448708,0.6188631570130843,1.1798912777561408,0.536375859571464,4.5268274640609905,0.10578860309636226,0.04305221145680473,37886.0,4.365719795227051
3,0.7707901641698597,0.646202925295162,1.2230661504631897,0.48344597874332446,10.942059894684457,0.008588548812828478,0.05323244172757585,83309.0,4.6876301765441895
4,0.8422741368623798,0.6238158439453622,1.3595295637230607,0.47759233461845463,21.58998333960681,0.00018985536158234716,0.06907064633817234,154070.0,5.022727727890015
5,0.849111435096596,0.6079627937497112,1.363112628234293,0.45161436367464997,37.505754954838274,5.677655589571375e-07,0.09388773427100268,246941.0,5.662393569946289
6,0.8681249488222709,0.586612683330261,1.3593935163682793,0.43087906322215896,37.505754954838274,5.251688376515683e-07,0.06359554177776494,261696.0,5.6742846965789795
7,0.8727914030686497,0.5637898809407125,1.3467704568258685,0.42774273784453687,37.505754954838274,6.678704412761097e-07,0.1230579542858034,252752.0,5.771186828613281
