,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,gamma,prob,RE,n_packets,time
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9131746038467927,0.4105505330352225,0.04352303787092953,49547.0,11.775383472442627
1,0.11653054268190803,0.12849624873677715,0.13389254206286735,0.12374522001153923,0.19133731134196938,0.11682414159677694,0.11273469038179765,0.1104958169520374,0.6521114351516761,0.7005108912758657,0.6103788868543978,0.6587080072501562,0.6292943092773602,0.619976484467855,0.6330240283033022,0.4907619485414859,15.721929974437629,0.022832676306656426,0.09205229151196886,213214.0,14.376810312271118
2,0.13269928725393226,0.13802717707587572,0.14308050234794006,0.16191037910753872,0.15972404771897936,0.1131769567825001,0.11739223314629145,0.1265142950729122,0.6536850882678696,0.6739869832444513,0.6600709892003586,0.6550645494639483,0.6870464460889392,0.5305771653833253,0.4721864114184185,0.4556757177409682,23.27514,0.005311024331262255,0.06669913132153463,1088748.0,35.40878486633301
3,0.1446723458105044,0.13663628177905052,0.14336378035231936,0.15056049385496378,0.1494465264319095,0.11026811799787235,0.10973976519652445,0.12185406072230172,0.6747270385895454,0.6867047749754247,0.6682216736949126,0.668417663224991,0.6926310834468368,0.6057156652975438,0.5420390797285427,0.5430876070514724,23.27514,0.006683843029149048,0.17702923324945297,1792820.0,76.345454454422
4,0.139456309731319,0.13218463532336314,0.13072486405766992,0.1475413451130237,0.142947937274251,0.12393819529266296,0.10492317126647949,0.1154194491602569,0.7156617643167154,0.6599482429263087,0.7135151571088978,0.6845492009088594,0.675327007398299,0.713254027861602,0.6722802485159244,0.7719065757108566,23.27514,0.006064548614637163,0.06539928645139828,1805950.0,105.99095821380615
5,0.1404284269602255,0.13405257787723668,0.1305503375960817,0.14403422908351662,0.138811877894412,0.11812501065390114,0.1067716702905037,0.11388369290421516,0.7123773996551387,0.6827750176422567,0.7141831229054721,0.6929378555430268,0.6866029680349682,0.7109501427867201,0.6536900381078165,0.5969047947300631,23.27514,0.005911455053764221,0.049016812035794236,2024974.0,132.47437024116516
6,0.13980777658056956,0.13405196659435104,0.13209881658181963,0.14177472830001475,0.13927115992846634,0.11591007068132118,0.10767496138609982,0.1110090786394691,0.7272952786391215,0.6970389971449438,0.7181926916897908,0.7002736921784007,0.6950625676358994,0.7263128720234594,0.6955318764044893,0.6062824308230131,23.27514,0.006111713452523734,0.04905457760621563,2088003.0,144.22467875480652
7,0.13707870957067483,0.1354312138212884,0.13319648828064018,0.13979770545954306,0.14138551745632347,0.11586251104456984,0.10803060660214292,0.1123493603599176,0.7320018685934665,0.7006993063740568,0.7206588729745258,0.7099664018501636,0.7048909689703455,0.7365535418429421,0.702353524215252,0.5788227237877247,23.27514,0.005847194325023183,0.04529493764742317,2239595.0,176.79896092414856
