,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,gamma,RE,n_packets
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0882090643684394,0.04460094743625592,49659.0
1,0.11104289639586196,0.10997049419545261,0.10724251560780441,0.1084945181017446,0.12053886968634397,0.10782365180509246,0.10800795142582711,0.10844009148376625,0.8966244077165483,0.9003235812428395,0.8786044135250632,0.8831986080497691,0.8496052673731399,0.8861767990104108,0.9076553068821506,0.874249944200513,8.385644557859322,0.03643491108168133,179203.0
2,0.11626192727534299,0.11789584247292136,0.11400464652928041,0.11451983856458828,0.12693445384014826,0.10875621322519458,0.11002632886276162,0.10993168905103506,0.8543694883023435,0.8414575067795482,0.8374522176194683,0.8394852718539267,0.8110145466353345,0.8572166636139685,0.8580047389390026,0.8183466505329233,10.0,0.03372091234280094,298421.0
3,0.12114952433201522,0.12214343126892428,0.1182148011661396,0.11923502179383,0.1354099193974573,0.10854952724038408,0.11140451244600982,0.11060944248679648,0.8042256402402385,0.8123961688646226,0.8060855503650398,0.8025648327813867,0.772143365218071,0.831206637139028,0.8171734616260815,0.7602122741376405,10.0,0.009506108194070367,3808009.0
